2025-03-23 17:11:54,104 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/app.py:30]
2025-03-24 13:19:35,596 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:20:58,446 INFO: Usuario: 00000000, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:20:58,454 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:21:33,405 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:21:33,416 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:21:39,737 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'IjdkNTQzY2U2MmU2OGFiMTZkZmZkZWMxOWIwMjk0NzQxZjMyMjY4MTEi.Z-GwvQ.zoF4ID-QHRMRhySQoxR-nHrPVy8', 'matricula': '22002359', 'password': '22002359'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:21:39,835 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:06,362 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:07,983 INFO: Usuario: 22002359, Método: GET, Ruta: /examen, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:16,458 INFO: Usuario: 22002359, Método: GET, Ruta: /examen, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:45,474 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:50,608 INFO: Usuario: 22002359, Método: GET, Ruta: /resultados, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:50,627 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:53,272 INFO: Usuario: 22002359, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:53,282 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:53,287 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:22:57,997 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'IjdkNTQzY2U2MmU2OGFiMTZkZmZkZWMxOWIwMjk0NzQxZjMyMjY4MTEi.Z-GxDQ.UwFKNikel1NFjapVW5dsPgkn3io', 'matricula': '00000000', 'password': '00000000'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:23:02,121 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'IjdkNTQzY2U2MmU2OGFiMTZkZmZkZWMxOWIwMjk0NzQxZjMyMjY4MTEi.Z-GxEQ.wDOeQBUcukuINSvViLjFoVnluP4', 'matricula': '00000000', 'password': 'admin'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:23:02,220 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:23:41,889 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:24:40,009 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:24:42,289 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:24:44,863 INFO: Usuario: 00000000, Método: GET, Ruta: /alumnos, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:26:48,478 INFO: Usuario: 00000000, Método: GET, Ruta: /alumnos, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:45:56,127 INFO: Usuario: 00000000, Método: GET, Ruta: /alumnos, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:54:28,704 INFO: Usuario: 00000000, Método: GET, Ruta: /alumnos, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:54:30,487 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:04,071 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:04,560 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:05,254 INFO: Usuario: 00000000, Método: GET, Ruta: /alumnos, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:06,765 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:21,591 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:22,180 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:22,973 INFO: Usuario: 00000000, Método: POST, Ruta: /alumnos, Args: {}, Form: {'csrf_token': 'IjdkNTQzY2U2MmU2OGFiMTZkZmZkZWMxOWIwMjk0NzQxZjMyMjY4MTEi.Z-G4qg.PdQdiXV1RIDObdKHvmbdo-YGvys'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:24,400 INFO: Usuario: 00000000, Método: POST, Ruta: /alumnos, Args: {}, Form: {'csrf_token': 'IjdkNTQzY2U2MmU2OGFiMTZkZmZkZWMxOWIwMjk0NzQxZjMyMjY4MTEi.Z-G4qg.PdQdiXV1RIDObdKHvmbdo-YGvys'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:25,085 INFO: Usuario: 00000000, Método: POST, Ruta: /alumnos, Args: {}, Form: {'csrf_token': 'IjdkNTQzY2U2MmU2OGFiMTZkZmZkZWMxOWIwMjk0NzQxZjMyMjY4MTEi.Z-G4rA.XXXnw7A6qxLfN6zQpYsxEqOscg8'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:25,399 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:37,734 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:38,650 INFO: Usuario: 00000000, Método: GET, Ruta: /alumnos, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 13:55:40,513 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:03:44,575 INFO: Usuario: 00000000, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:03:44,588 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:03:44,594 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:03:50,730 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'IjdkNTQzY2U2MmU2OGFiMTZkZmZkZWMxOWIwMjk0NzQxZjMyMjY4MTEi.Z-G6oA.MmiFAevXAT2Yt40KFOfbggHecbk', 'matricula': '22002359', 'password': '22002359'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:03:50,812 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:04:31,291 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:04:35,178 INFO: Usuario: 22002359, Método: GET, Ruta: /preguntas, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:04:36,999 INFO: Usuario: 22002359, Método: GET, Ruta: /resultados, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:04:38,190 INFO: Usuario: 22002359, Método: GET, Ruta: /resultados, Args: {'grupo_id': '1'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:04:38,914 INFO: Usuario: 22002359, Método: GET, Ruta: /resultados, Args: {'grupo_id': '2'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:04:49,247 INFO: Usuario: 22002359, Método: GET, Ruta: /resultados, Args: {'grupo_id': '1'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:04:49,269 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:05:03,301 INFO: Usuario: 22002359, Método: GET, Ruta: /examen, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:05:05,033 INFO: Usuario: 22002359, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:05:30,041 INFO: Usuario: 22002359, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:05:30,050 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:05:30,055 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:13:40,317 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:13:40,322 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:15:02,524 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-24 14:15:02,535 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:09:44,687 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:09:44,710 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:09:56,052 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LjWA.xMwaS1eQsMx8hDc6NsRrBl6JDhY', 'matricula': '00000000', 'password': 'admin'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:10:48,429 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LjWA.xMwaS1eQsMx8hDc6NsRrBl6JDhY', 'matricula': '00000000', 'password': 'admin'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:10:52,544 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LjmA.lmOWj1hTb4GmmU4OtKawGxjkwSk', 'matricula': '00000000', 'password': 'admin'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:10:56,472 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LjnA.XEuf_8Jr-f1Oferz8ZoIhqTS0D4', 'matricula': '00000000', 'password': '00000000'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:13:53,750 INFO: Usuario: Anónimo, Método: GET, Ruta: /registro, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:14:03,283 INFO: Usuario: Anónimo, Método: POST, Ruta: /registro, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LkUQ.J2gNvg7wQSl8kyFE2LZechhK4bs', 'matricula': '00000000', 'email': 'admin@utleon.edu.mx'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:17:59,180 INFO: Usuario: Anónimo, Método: GET, Ruta: /registro, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:18:12,428 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:18:12,437 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:18:18,472 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LlVA.rSorq8MOMLePatiDb-jcvVP6z1g', 'matricula': '00000000', 'password': 'admin'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:18:18,797 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:18:23,558 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:19:12,361 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:19:36,026 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:20:07,814 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 11:54:20,498 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:03:03,387 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:03:03,720 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:03:51,548 INFO: Usuario: 00000000, Método: POST, Ruta: /maestros, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-Lv1w.zubkTjlR2x5nA9OY0fCUIybtxco', 'nombre': 'María Dolores', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-03-25', 'email': 'lolis@utleon.edu.mx'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:06:56,577 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:30,209 INFO: Usuario: 00000000, Método: POST, Ruta: /maestros, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LwwA.HJubgrZTmmcE7RtDxN9enkz1WgY', 'nombre': 'María Dolores', 'apellido_paterno': 'Juárez', 'apellido_materno': 'Ramírez', 'fecha_nacimiento': '1970-01-01', 'email': 'mramirez@utleon.edu.mx'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:30,340 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:34,021 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:56,344 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:57,009 INFO: Usuario: 00000000, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:57,026 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:57,035 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:58,586 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-Lw_Q.LG_bU_4kWo91P7IUGBTGP9dFP4c', 'matricula': '00000001', 'password': '00000001'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:07:58,903 INFO: Usuario: 00000001, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:08:00,328 INFO: Usuario: 00000001, Método: GET, Ruta: /salir, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:08:00,344 INFO: Usuario: Anónimo, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:08:00,353 INFO: Usuario: Anónimo, Método: GET, Ruta: /acceso, Args: {'next': '/'}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:08:08,494 INFO: Usuario: Anónimo, Método: POST, Ruta: /acceso, Args: {}, Form: {'csrf_token': 'ImRiY2UxNGNiNzQzYjg4MzU5NmQ4NzRhNzE5MDg5YTIxZGViM2FlMTgi.Z-LxAA.bPpVaA1DyLVq5st6TbTgEnpnZks', 'matricula': '00000000', 'password': 'admin'} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:08:08,815 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:08:10,263 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:08:48,880 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:09:27,432 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:10:07,230 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:10:34,000 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:10:55,340 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:10:57,824 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:11:09,800 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:11:10,164 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:11:12,772 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:12:40,459 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:12:42,367 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:13:12,061 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:13:17,274 INFO: Usuario: 00000000, Método: GET, Ruta: /, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:13:18,356 INFO: Usuario: 00000000, Método: GET, Ruta: /maestros, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:13:19,537 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
2025-03-25 12:13:36,650 INFO: Usuario: 00000000, Método: GET, Ruta: /maestro/00000001, Args: {}, Form: {} [in /Users/alejandro/Developer/utl/desarrollo web profesional/Examen2doParcial/controladores.py:29]
